economy,iso3c,year,region,subregion,population,independent,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,DCLO_score,n_domains_used,n_indicators_selected,observed_indicator_points,expected_indicator_points_year,coverage_ratio,DCLO_score_confidence_weighted,model_trust_tier
Trinidad and Tobago,TTO,2016,Latin America & Caribbean ,,,,0.5029087014105299,0.438159879906459,-0.07668470978449303,1.5366130544397378,-0.2965523125270129,-0.8801367514764843,0.20405131032812274,6,17,11,17,0.6470588235294118,0.20405131032812274,Medium
Tunisia,TUN,2016,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.1893944496778729,0.361806790479019,-0.047276469653203444,1.26746147480922,-0.0755000504151988,-0.9099474951142699,0.13098978329723995,6,17,15,17,0.8823529411764706,0.13098978329723995,High
Turkiye,TUR,2016,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.10233934903614288,0.8961060939022869,0.04463312117364119,1.909031968178689,-0.37350119107604535,-0.940323809533479,0.2730475886135393,6,17,16,17,0.9411764705882353,0.2730475886135393,High
Turkmenistan,TKM,2016,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.04986607933976517,0.438159879906459,0.1018275157035462,0.5207001331053229,-0.28070782438062825,-0.9634335169343392,-0.02226462220997903,6,17,12,17,0.7058823529411765,-0.02226462220997903,Medium
Turks and Caicos Islands,TCA,2016,Latin America & Caribbean ,,,,0.1335234708108454,0.16196606224802745,-0.14647643386482512,1.4158713139559655,-0.2120526954221626,-0.9308029381610347,0.07033812992780265,6,17,7,17,0.4117647058823529,0.07033812992780265,Low
Tuvalu,TUV,2016,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.217849549965574,0.37164060958938266,-0.2848609184568045,0.9034385257045772,-0.1904690018403717,-0.8257540189978881,-0.040642392327779754,6,17,11,17,0.6470588235294118,-0.040642392327779754,Medium
Uganda,UGA,2016,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.43492066898836373,0.32926771255783055,-0.6643465747442456,-0.5171250787298303,-0.523340597359652,-1.21494405712287,-0.5042348773978552,6,17,15,17,0.8823529411764706,-0.5042348773978552,High
Ukraine,UKR,2016,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.2943305989877424,0.6029482242307601,0.03857808141580871,1.641727998812681,0.09992272832874399,-0.8833370087208081,0.29902843717582134,6,17,15,17,0.8823529411764706,0.29902843717582134,High
United Arab Emirates,ARE,2016,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.9306819157912963,0.438159879906459,0.19026065965315422,2.0424737664875305,0.5721752639587282,-1.0586603387733418,0.5191818578373044,6,17,13,17,0.7647058823529411,0.5191818578373044,Medium
United Kingdom,GBR,2016,Europe & Central Asia,,,,0.5955334290880926,0.5075815347225751,0.15172464326997517,1.7042283632233535,-0.28789441471864513,-0.8556972713906937,0.30257938069910956,6,17,14,17,0.8235294117647058,0.30257938069910956,High
United States,USA,2016,North America,,,,0.415904983497594,0.7234982195224298,0.08812442634553719,1.6858331914785822,-0.5651526572596306,-0.842078819912246,0.2510215572787111,6,17,15,17,0.8823529411764706,0.2510215572787111,High
Uruguay,URY,2016,Latin America & Caribbean ,,,,0.551012806287242,0.6887003074215986,0.09256976504306284,1.909031968178689,-0.3816451075446139,-0.8534236182524776,0.33437435352225015,6,17,16,17,0.9411764705882353,0.33437435352225015,High
Uzbekistan,UZB,2016,Europe & Central Asia,Europe & Central Asia (excluding high income),,,-0.07941348456471788,0.3104277273420714,-0.11202597708166963,0.3813986934194968,-0.53967195332431,-0.9771577908127336,-0.16940713083697712,6,17,16,17,0.9411764705882353,-0.16940713083697712,High
Vanuatu,VUT,2016,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.05193542288024916,0.438159879906459,-0.55976300829409,0.7257008534221608,-0.013635542522957567,-0.8519748719889101,-0.05224135205959781,6,17,12,17,0.7058823529411765,-0.05224135205959781,Medium
"Venezuela, RB",VEN,2016,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.07537136469107096,0.45562804941137264,-0.10478644493544576,1.203481221185385,-0.5956310077985087,-0.9295684982987268,0.017415780709191198,6,17,13,17,0.7647058823529411,0.017415780709191198,Medium
Viet Nam,VNM,2016,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.25476369734718246,0.3492165705818029,-0.15634735310838008,1.4552388348350629,0.44730239919165654,-0.9617319966140254,0.23140702537221655,6,17,15,17,0.8823529411764706,0.23140702537221655,High
Virgin Islands (U.S.),VIR,2016,Latin America & Caribbean ,,,,0.1696968378446377,0.438159879906459,-0.13699809206774907,1.696128019837593,0.15428525735411547,-0.8329146364727928,0.24805954440037725,6,17,8,17,0.47058823529411764,0.24805954440037725,Low
West Bank and Gaza,PSE,2016,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.013855340291021997,0.47264001304159203,-0.05351764987375396,1.04307061763871,-0.2005863345345563,-0.9210711746983432,0.059065135310778415,6,17,16,17,0.9411764705882353,0.059065135310778415,High
World,WLD,2016,Aggregates,,,,0.05834729350037731,0.29656978039811926,-0.27019629121841154,1.5309320340467332,-0.3359074281364441,-1.0603646160911608,0.036563462083202235,6,17,17,17,1.0,0.036563462083202235,High
"Yemen, Rep.",YEM,2016,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.3713174124473752,0.18417908342452385,-0.35058492595479535,0.4234197359674141,-0.6345372845264297,-1.0481032703208162,-0.2994906789762464,6,17,12,17,0.7058823529411765,-0.2994906789762464,Medium
Zambia,ZMB,2016,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.34440598690451935,0.438159879906459,-0.6159774280349787,-0.20695366565490256,-0.17855032578868885,-0.9320705744326528,-0.30663301681821387,6,17,12,17,0.7058823529411765,-0.30663301681821387,Medium
Zimbabwe,ZWE,2016,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.17487495644954767,0.438159879906459,-0.5325919754567282,-0.35263324804030755,-0.37536707675334297,-0.8925072263229903,-0.31496910051940963,6,17,13,17,0.7647058823529411,-0.31496910051940963,Medium
Afghanistan,AFG,2017,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.3752499344986348,0.10919708319626775,-0.5103639008237639,-0.41121616037732495,-0.260646950477467,-0.9287739463240973,-0.39617563488417007,6,17,13,17,0.7647058823529411,-0.39617563488417007,Medium
Africa Eastern and Southern,AFE,2017,Aggregates,,,,-0.37195533087069155,-0.1827589027624762,-0.5593588413338094,0.7977392101611335,-0.38860701792658875,-0.8720958674909149,-0.2628394583705579,6,17,16,17,0.9411764705882353,-0.2628394583705579,High
Africa Western and Central,AFW,2017,Aggregates,,,,-0.26220833601841675,-0.2471309578942941,-0.6157385396968498,-0.035294871837109755,-0.2616057786085907,-0.9487560230542331,-0.39512241785158236,6,17,15,17,0.8823529411764706,-0.39512241785158236,High
Albania,ALB,2017,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.15936434904535904,0.4163202240048949,-0.05637579795522909,1.5035398192691634,-0.18426928988695726,-0.820161389532673,0.1697363191574263,6,17,17,17,1.0,0.1697363191574263,High
Algeria,DZA,2017,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.010845020448288367,0.292036383989973,-0.13478782611665333,0.06594022397713208,-0.4055683138536197,-0.8265192363472856,-0.16634229131702752,6,17,14,17,0.8235294117647058,-0.16634229131702752,High
American Samoa,ASM,2017,East Asia & Pacific,,,,0.05304919931823504,0.26888030817372593,-0.2191700590881326,1.6124315844197907,0.3209435539064092,-0.7615135865916733,0.2124368333563925,6,17,7,17,0.4117647058823529,0.2124368333563925,Low
Andorra,AND,2017,Europe & Central Asia,,,,0.3824226569154993,0.15995570586940075,0.04726452801335682,1.6168670982075606,-0.2716477489236707,-0.801545985971531,0.18888604235176923,6,17,13,17,0.7647058823529411,0.18888604235176923,Medium
Angola,AGO,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.42164311015379735,0.26888030817372593,-0.42946078420361816,-0.255268798458059,-0.4596707314141201,-0.8463117665214922,-0.3572458137628935,6,17,12,17,0.7058823529411765,-0.3572458137628935,Medium
Antigua and Barbuda,ATG,2017,Latin America & Caribbean ,,,,0.5505537680473833,0.39004692940872476,-0.0771867426222373,1.5434779370050016,0.14451934001414962,-0.7925485298263176,0.29314378367111743,6,17,12,17,0.7058823529411765,0.29314378367111743,Medium
Arab World,ARB,2017,Aggregates,,,,-0.003997992115155423,0.051244884726422524,-0.21347866095589008,0.9382594652529627,-0.20507644822039056,-0.9367053979865423,-0.06162569154976553,6,17,14,17,0.8235294117647058,-0.06162569154976553,High
Argentina,ARG,2017,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.3132182669949776,0.5649358044293686,-0.11219193554462058,2.129284911928635,-0.5563439626692664,-0.81176292030695,0.25452336080535737,6,17,15,17,0.8823529411764706,0.25452336080535737,High
Armenia,ARM,2017,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.14690014444368013,0.3773697181201916,-0.06221801223438076,1.5358482795340256,-0.09211536718938754,-0.8747363016174367,0.17184141017611543,6,17,15,17,0.8823529411764706,0.17184141017611543,High
Aruba,ABW,2017,Latin America & Caribbean ,,,,0.2352689413127643,0.26888030817372593,-0.2063328483624661,1.5434779370050016,0.2291651781837835,-0.8329644264114661,0.2062491816502238,6,17,6,17,0.35294117647058826,0.2062491816502238,Low
Australia,AUS,2017,East Asia & Pacific,,,,0.2887007797332588,0.8557512259427059,0.06156806788186292,1.5434779370050016,-0.4507960839275158,-0.7812120802485191,0.25291497439779914,6,17,13,17,0.7647058823529411,0.25291497439779914,Medium
Austria,AUT,2017,Europe & Central Asia,,,,0.3502484374384118,0.4942132920019842,0.05766955607201087,1.6545098446026199,-0.01047076812538733,-0.8053724817014541,0.29013298004803084,6,17,15,17,0.8823529411764706,0.29013298004803084,High
Azerbaijan,AZE,2017,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.16265858581110712,0.2483637097257616,-0.06687690045022272,1.4857255967082992,-0.1302981367387487,-0.8641199567343115,0.13924214972031415,6,17,16,17,0.9411764705882353,0.13924214972031415,High
"Bahamas, The",BHS,2017,Latin America & Caribbean ,,,,0.13845867301682116,0.2780609505567971,-0.1393416433304406,1.5434779370050016,-0.25677290297821176,-0.7776243774874203,0.1310431061304245,6,17,12,17,0.7058823529411765,0.1310431061304245,Medium
Bahrain,BHR,2017,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.48063988908111693,0.3369898224794012,0.0019449391017452577,1.5062799501017523,0.18660802853106112,-0.9609602218584969,0.25858373457276335,6,17,15,17,0.8823529411764706,0.25858373457276335,High
Bangladesh,BGD,2017,South Asia,South Asia,,,-0.1999563171617027,-0.04203845167633102,-0.5119577368485896,0.19344887310712425,-0.49841369364810484,-0.9407311277179268,-0.3332747423242551,6,17,16,17,0.9411764705882353,-0.3332747423242551,High
Barbados,BRB,2017,Latin America & Caribbean ,,,,0.2626924806647846,0.38782588715591615,-0.10812082295549473,1.5434779370050016,-0.2562454472390401,-0.8034912868075398,0.17102312463727123,6,17,12,17,0.7058823529411765,0.17102312463727123,Medium
Belarus,BLR,2017,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.2959148224976222,0.5296162329098422,0.04439684492450857,1.6260216106447933,0.18688385047723322,-0.8085628394959642,0.3123784203263393,6,17,15,17,0.8823529411764706,0.3123784203263393,High
Belgium,BEL,2017,Europe & Central Asia,,,,0.2869874577173967,0.7458888917167581,0.06153474726810365,2.243675014328072,0.4053019610911918,-0.7986455032264118,0.49079042814918505,6,17,16,17,0.9411764705882353,0.49079042814918505,High
Belize,BLZ,2017,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.20424580907364498,0.16123102481822102,-0.22390147517325767,1.5456129300168293,-0.10255850160248986,-0.8254095882388454,0.058454763457802074,6,17,14,17,0.8235294117647058,0.058454763457802074,High
Benin,BEN,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.32411831954000964,-0.10095696302426922,-0.6361767628062805,0.03154725789455152,-0.3040100044139423,-0.946972430128565,-0.38011453700308584,6,17,14,17,0.8235294117647058,-0.38011453700308584,High
Bermuda,BMU,2017,North America,,,,0.3346875750232656,0.1674060575188717,-0.18326321035741944,1.5434779370050016,-0.22445523092926217,-0.7693728087744928,0.1447467199143274,6,17,10,17,0.5882352941176471,0.1447467199143274,Low
Bhutan,BTN,2017,South Asia,South Asia,,,-0.043593841854741223,0.0226581581190326,-0.22412461221673327,0.7148738503835244,-0.20938559956125993,-0.8978849815469193,-0.10624283777951614,6,17,16,17,0.9411764705882353,-0.10624283777951614,High
Bolivia,BOL,2017,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.08724954713042654,0.2634056864760293,-0.24041361639045059,0.40512598488792945,-0.4125309296971681,-0.9042286258210946,-0.16264850794586352,6,17,14,17,0.8235294117647058,-0.16264850794586352,High
Bosnia and Herzegovina,BIH,2017,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.10323880166234577,0.2848269893389031,-0.2335875948297634,2.194548741932795,-0.05074339705821407,-0.8757438582415334,0.23708994713408882,6,17,15,17,0.8823529411764706,0.23708994713408882,High
Botswana,BWA,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.11379742245984366,0.165889265139499,-0.34476889166160124,0.6358055475497503,-0.16450711676925933,-0.8188934048713176,-0.06877952969218087,6,17,14,17,0.8235294117647058,-0.06877952969218087,High
Brazil,BRA,2017,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.1216132537266883,0.3817110730541711,-0.15094476959117079,2.170172896157657,-0.5720450274833976,-0.839328193985526,0.1851965386464037,6,17,17,17,1.0,0.1851965386464037,High
British Virgin Islands,VGB,2017,Latin America & Caribbean ,,,,0.2947081300714409,0.26058007146600026,-0.20610515750177674,1.5434779370050016,-0.24444977739495172,-0.8168006905353972,0.13856841885171953,6,17,7,17,0.4117647058823529,0.13856841885171953,Low
Brunei Darussalam,BRN,2017,East Asia & Pacific,,,,0.3062336560435802,0.20162010439045927,-0.12312109685771021,2.129284911928635,-0.15961407617796225,-0.7819402825396993,0.2620772027978839,6,17,14,17,0.8235294117647058,0.2620772027978839,High
Bulgaria,BGR,2017,Europe & Central Asia,,,,0.21138068508542285,0.4965286957067836,-0.052210721235301495,1.6448357668542164,0.17142668118201687,-0.8454578883369571,0.2710838698760302,6,17,14,17,0.8235294117647058,0.2710838698760302,High
Burkina Faso,BFA,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.29563027831950117,-0.14869560322371972,-0.6122692224338969,0.28589884475713223,-0.3153615009000496,-0.9481484539836721,-0.33903436901728456,6,17,13,17,0.7647058823529411,-0.33903436901728456,Medium
Burundi,BDI,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.495600159784127,-0.19158033395697646,-0.651582326440523,0.2972171382811637,-0.2496130564535693,-0.9060971412216109,-0.3662093132626072,6,17,13,17,0.7647058823529411,-0.3662093132626072,Medium
Cabo Verde,CPV,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.07504281159789505,0.22027883902821235,-0.2377997253097367,1.6860832145117073,-0.028135221934452725,-0.8584939104586732,0.142829334572492,6,17,14,17,0.8235294117647058,0.142829334572492,High
Cambodia,KHM,2017,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.062373791813584156,-0.06461547163428542,-0.49039085852409264,0.306456219843298,0.1304269043839293,-0.8373889859354945,-0.1696476639467049,6,17,14,17,0.8235294117647058,-0.1696476639467049,High
Cameroon,CMR,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.2492849164824944,0.12720699079784573,-0.5440120562164387,-0.2362646927145191,-0.47000338773005446,-0.949766268409222,-0.3870207217924804,6,17,13,17,0.7647058823529411,-0.3870207217924804,Medium
Canada,CAN,2017,North America,,,,0.24431956037516064,0.48540653081256363,0.031093034537497843,1.648490409255191,-0.2851342559882551,-0.7809225927819926,0.2238754477016942,6,17,15,17,0.8823529411764706,0.2238754477016942,High
Caribbean small states,CSS,2017,Aggregates,,,,0.055769240526921414,0.25476369021676765,-0.1623050792151274,1.5434779370050016,-0.268290457375571,-0.8130942754082131,0.10172017595829648,6,17,10,17,0.5882352941176471,0.10172017595829648,Low
Cayman Islands,CYM,2017,Latin America & Caribbean ,,,,0.5294096205241813,0.3214313629899758,-0.1926941658071731,1.5434779370050016,0.06607336131286978,-0.843171063906127,0.23742117535312138,6,17,9,17,0.5294117647058824,0.23742117535312138,Low
Central African Republic,CAF,2017,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.6122450888915245,-0.07172147787861828,-0.7226856284165987,-0.6348067575432995,-0.3328176024627304,-0.914891102827304,-0.5481946096700125,6,17,14,17,0.8235294117647058,-0.5481946096700125,High
Central Europe and the Baltics,CEB,2017,Aggregates,,,,0.18473947357850642,0.4643752830083474,0.031648526636728715,2.129284911928635,0.13746570995780605,-0.8348324251505189,0.3521135799932508,6,17,14,17,0.8235294117647058,0.3521135799932508,High
